Date,Time,Activity,Category,Productivity,Time Spent (seconds)
2026-04-28,17:26:03,github.com,Software Development,2,384
2026-04-28,17:32:27,VS Code,Software Development,2,746
2026-04-28,17:44:53,VS Code,Software Development,2,1421
2026-04-28,18:08:35,VS Code,Software Development,2,481
2026-04-28,18:16:36,terminal,Software Development,2,1236
2026-04-28,18:37:13,slack.com,Communication,0,187
2026-04-28,18:40:20,twitter.com,Social Media,-2,204
2026-04-28,18:43:45,stackoverflow.com,Reference & Learning,1,262
2026-04-28,18:48:07,youtube.com,Entertainment,-2,161
2026-04-28,18:50:48,docs.google.com,Reference & Learning,1,283
2026-04-28,18:55:32,stackoverflow.com,Reference & Learning,1,39
2026-04-28,18:56:11,VS Code,Software Development,2,252
2026-04-28,19:00:24,docs.google.com,Reference & Learning,1,329
2026-04-28,19:05:53,terminal,Software Development,2,274
2026-04-28,19:10:28,docs.google.com,Reference & Learning,1,318
2026-04-28,19:15:46,slack.com,Communication,0,201
2026-04-28,19:19:07,twitter.com,Social Media,-2,32
2026-04-28,19:19:39,github.com,Software Development,2,297
2026-04-28,19:24:37,twitter.com,Social Media,-2,101
2026-04-28,19:26:19,youtube.com,Entertainment,-2,128
2026-04-28,19:28:27,docs.google.com,Reference & Learning,1,223
2026-04-28,19:32:11,docs.google.com,Reference & Learning,1,205
2026-04-28,19:35:37,mail.google.com,Communication,0,157
2026-04-28,19:38:14,stackoverflow.com,Reference & Learning,1,199
2026-04-28,19:41:34,slack.com,Communication,0,99
2026-04-28,19:43:14,terminal,Software Development,2,286
2026-04-28,19:48:00,youtube.com,Entertainment,-2,306
2026-04-28,19:53:06,VS Code,Software Development,2,1200
2026-04-28,20:13:07,docs.google.com,Reference & Learning,1,994
2026-04-28,20:29:41,terminal,Software Development,2,969
2026-04-28,20:45:50,stackoverflow.com,Reference & Learning,1,395
2026-04-28,20:52:26,VS Code,Software Development,2,784
2026-04-28,21:05:30,VS Code,Software Development,2,1044
2026-04-28,21:22:55,VS Code,Software Development,2,1463
2026-04-28,21:47:18,VS Code,Software Development,2,1409
2026-04-28,22:10:47,VS Code,Software Development,2,1332
2026-04-29,03:40:33,VS Code,Software Development,2,1125
2026-04-29,03:59:18,VS Code,Software Development,2,364
2026-04-29,04:05:23,github.com,Software Development,2,864
2026-04-29,04:19:47,VS Code,Software Development,2,1393
2026-04-29,04:43:01,VS Code,Software Development,2,1122
2026-04-29,05:01:43,github.com,Software Development,2,748
2026-04-29,05:14:12,VS Code,Software Development,2,1287
2026-04-29,05:35:40,VS Code,Software Development,2,458
2026-04-29,05:43:18,VS Code,Software Development,2,512
2026-04-29,05:51:50,VS Code,Software Development,2,709
2026-04-29,06:03:39,VS Code,Software Development,2,401
2026-04-29,06:10:21,VS Code,Software Development,2,531
2026-04-29,06:19:13,VS Code,Software Development,2,994
2026-04-29,06:35:47,terminal,Software Development,2,727
2026-04-29,06:47:55,VS Code,Software Development,2,900
2026-04-29,07:02:56,stackoverflow.com,Reference & Learning,1,187
2026-04-29,07:06:03,docs.google.com,Reference & Learning,1,257
2026-04-29,07:10:21,youtube.com,Entertainment,-2,33
2026-04-29,07:10:55,github.com,Software Development,2,49
2026-04-29,07:11:44,github.com,Software Development,2,125
2026-04-29,07:13:50,mail.google.com,Communication,0,59
2026-04-29,07:14:49,docs.google.com,Reference & Learning,1,238
2026-04-29,07:18:47,mail.google.com,Communication,0,165
2026-04-29,07:21:33,VS Code,Software Development,2,198
2026-04-29,07:24:52,twitter.com,Social Media,-2,71
2026-04-29,07:26:03,VS Code,Software Development,2,190
2026-04-29,07:29:13,youtube.com,Entertainment,-2,199
2026-04-29,07:32:33,docs.google.com,Reference & Learning,1,37
2026-04-29,07:33:10,github.com,Software Development,2,48
2026-04-29,07:33:59,youtube.com,Entertainment,-2,257
2026-04-29,07:38:16,mail.google.com,Communication,0,34
2026-04-29,07:38:51,mail.google.com,Communication,0,88
2026-04-29,07:40:19,stackoverflow.com,Reference & Learning,1,329
2026-04-29,07:45:49,docs.google.com,Reference & Learning,1,308
2026-04-29,07:50:57,mail.google.com,Communication,0,168
2026-04-29,07:53:45,slack.com,Communication,0,75
2026-04-29,07:55:01,terminal,Software Development,2,152
2026-04-29,07:57:34,youtube.com,Entertainment,-2,276
2026-04-29,08:02:10,docs.google.com,Reference & Learning,1,98
2026-04-29,08:03:48,docs.google.com,Reference & Learning,1,299
2026-04-29,08:08:48,github.com,Software Development,2,303
2026-04-29,08:13:52,terminal,Software Development,2,221
2026-04-29,08:17:33,stackoverflow.com,Reference & Learning,1,212
2026-04-29,08:21:06,slack.com,Communication,0,73
2026-04-29,08:22:19,twitter.com,Social Media,-2,79
2026-04-29,08:23:39,youtube.com,Entertainment,-2,73
2026-04-29,08:24:53,mail.google.com,Communication,0,50
2026-04-29,08:25:43,slack.com,Communication,0,136
2026-04-29,08:28:00,VS Code,Software Development,2,233
2026-04-29,08:31:54,stackoverflow.com,Reference & Learning,1,285
2026-04-29,08:36:39,docs.google.com,Reference & Learning,1,74
2026-04-29,08:37:54,mail.google.com,Communication,0,209
2026-04-29,08:41:23,docs.google.com,Reference & Learning,1,118
2026-04-29,08:43:22,terminal,Software Development,2,256
2026-04-29,08:47:39,slack.com,Communication,0,246
2026-04-29,08:51:45,mail.google.com,Communication,0,311
2026-04-29,08:56:57,stackoverflow.com,Reference & Learning,1,83
2026-04-29,08:58:20,youtube.com,Entertainment,-2,53
2026-04-29,08:59:14,mail.google.com,Communication,0,305
2026-04-29,09:04:19,VS Code,Software Development,2,236
2026-04-29,09:08:16,VS Code,Software Development,2,97
2026-04-29,09:09:54,stackoverflow.com,Reference & Learning,1,37
2026-04-29,09:10:31,slack.com,Communication,0,286
2026-04-29,09:15:17,terminal,Software Development,2,278
2026-04-29,09:19:56,docs.google.com,Reference & Learning,1,56
2026-04-29,09:20:53,github.com,Software Development,2,309
2026-04-29,18:59:56,VS Code,Software Development,2,341
2026-04-29,19:05:37,VS Code,Software Development,2,1355
2026-04-29,19:28:12,VS Code,Software Development,2,1415
2026-04-29,19:51:48,VS Code,Software Development,2,386
2026-04-29,19:58:14,terminal,Software Development,2,874
2026-04-29,20:12:49,VS Code,Software Development,2,651
2026-04-29,20:23:40,slack.com,Communication,0,727
2026-04-29,20:35:48,VS Code,Software Development,2,1016
2026-04-29,20:52:44,VS Code,Software Development,2,778
2026-04-29,21:05:43,VS Code,Software Development,2,1002
2026-04-29,21:22:26,VS Code,Software Development,2,1193
2026-04-29,21:42:19,VS Code,Software Development,2,1140
2026-04-29,22:01:19,VS Code,Software Development,2,1110
2026-04-29,22:19:50,VS Code,Software Development,2,1338
2026-04-29,22:42:09,VS Code,Software Development,2,408
2026-04-29,22:48:57,VS Code,Software Development,2,1338
2026-04-29,23:11:16,VS Code,Software Development,2,1114
2026-04-29,23:29:50,VS Code,Software Development,2,1404
2026-04-29,23:53:15,terminal,Software Development,2,88
2026-04-29,23:54:43,docs.google.com,Reference & Learning,1,320
2026-04-30,00:00:03,docs.google.com,Reference & Learning,1,207
2026-04-30,00:03:31,stackoverflow.com,Reference & Learning,1,279
2026-04-30,00:08:11,slack.com,Communication,0,286
2026-04-30,00:12:57,twitter.com,Social Media,-2,286
2026-04-30,00:17:43,mail.google.com,Communication,0,190
2026-04-30,00:20:53,slack.com,Communication,0,319
2026-04-30,00:26:13,mail.google.com,Communication,0,167
2026-04-30,00:29:00,terminal,Software Development,2,37
2026-04-30,00:29:38,twitter.com,Social Media,-2,195
2026-04-30,00:32:54,youtube.com,Entertainment,-2,166
2026-04-30,00:35:40,youtube.com,Entertainment,-2,41
2026-04-30,00:36:22,mail.google.com,Communication,0,273
2026-04-30,00:40:55,mail.google.com,Communication,0,133
2026-04-30,00:43:08,docs.google.com,Reference & Learning,1,325
2026-04-30,00:48:34,github.com,Software Development,2,101
2026-04-30,00:50:16,youtube.com,Entertainment,-2,178
2026-04-30,00:53:15,github.com,Software Development,2,113
2026-04-30,00:55:08,VS Code,Software Development,2,61
2026-04-30,00:56:10,mail.google.com,Communication,0,62
2026-04-30,00:57:12,docs.google.com,Reference & Learning,1,145
2026-04-30,00:59:37,twitter.com,Social Media,-2,239
2026-04-30,01:03:37,slack.com,Communication,0,82
2026-04-30,01:04:59,terminal,Software Development,2,209
2026-04-30,01:08:29,stackoverflow.com,Reference & Learning,1,47
2026-04-30,01:09:17,mail.google.com,Communication,0,293
2026-04-30,01:14:10,slack.com,Communication,0,135
2026-04-30,01:16:26,terminal,Software Development,2,40
2026-04-30,01:17:06,twitter.com,Social Media,-2,110
2026-04-30,01:18:57,twitter.com,Social Media,-2,176
2026-04-30,01:21:54,github.com,Software Development,2,176
2026-04-30,01:24:50,twitter.com,Social Media,-2,103
2026-04-30,01:26:33,terminal,Software Development,2,61
2026-04-30,01:27:35,stackoverflow.com,Reference & Learning,1,37
2026-04-30,01:28:12,terminal,Software Development,2,68
2026-04-30,01:29:21,docs.google.com,Reference & Learning,1,312
2026-04-30,01:34:33,twitter.com,Social Media,-2,227
2026-04-30,01:38:20,github.com,Software Development,2,199
2026-04-30,01:41:39,mail.google.com,Communication,0,49
2026-04-30,01:42:29,stackoverflow.com,Reference & Learning,1,103
2026-04-30,01:44:12,slack.com,Communication,0,107
2026-04-30,01:45:59,terminal,Software Development,2,286
2026-04-30,01:50:46,mail.google.com,Communication,0,119
2026-04-30,01:52:45,VS Code,Software Development,2,228
2026-04-30,01:56:34,terminal,Software Development,2,121
2026-04-30,01:58:35,twitter.com,Social Media,-2,123
2026-04-30,02:00:39,mail.google.com,Communication,0,121
2026-04-30,02:02:40,github.com,Software Development,2,282
2026-04-30,02:07:23,VS Code,Software Development,2,432
2026-04-30,02:14:35,VS Code,Software Development,2,1143
2026-04-30,02:33:39,VS Code,Software Development,2,921
2026-04-30,02:49:00,VS Code,Software Development,2,976
2026-04-30,03:05:17,terminal,Software Development,2,1494
2026-04-30,03:30:12,VS Code,Software Development,2,1445
2026-04-30,03:54:17,terminal,Software Development,2,592
2026-04-30,04:04:10,VS Code,Software Development,2,485
2026-04-30,04:12:15,VS Code,Software Development,2,656
2026-04-30,04:23:12,VS Code,Software Development,2,1207
2026-04-30,22:43:36,VS Code,Software Development,2,894
2026-04-30,22:58:31,VS Code,Software Development,2,1186
2026-04-30,23:18:18,VS Code,Software Development,2,381
2026-04-30,23:24:39,VS Code,Software Development,2,574
2026-04-30,23:34:13,slack.com,Communication,0,979
2026-04-30,23:50:32,terminal,Software Development,2,623
2026-05-01,00:00:56,github.com,Software Development,2,1342
2026-05-01,00:23:19,VS Code,Software Development,2,1142
2026-05-01,00:42:21,github.com,Software Development,2,1463
2026-05-01,01:06:44,VS Code,Software Development,2,971
2026-05-01,01:22:56,VS Code,Software Development,2,1198
2026-05-01,01:42:54,terminal,Software Development,2,527
2026-05-01,01:51:42,VS Code,Software Development,2,1235
2026-05-01,02:12:17,VS Code,Software Development,2,1336
2026-05-01,02:34:34,github.com,Software Development,2,1029
2026-05-01,02:51:43,VS Code,Software Development,2,656
2026-05-01,03:02:40,stackoverflow.com,Reference & Learning,1,611
2026-05-01,03:12:52,VS Code,Software Development,2,1196
2026-05-01,03:32:49,github.com,Software Development,2,654
2026-05-01,03:43:44,VS Code,Software Development,2,847
2026-05-01,03:57:51,VS Code,Software Development,2,366
2026-05-01,04:03:58,VS Code,Software Development,2,463
2026-05-01,04:11:41,VS Code,Software Development,2,1305
2026-05-01,04:33:27,terminal,Software Development,2,1221
2026-05-01,04:53:49,github.com,Software Development,2,614
2026-05-01,05:04:03,VS Code,Software Development,2,1185
2026-05-01,05:23:49,VS Code,Software Development,2,691
2026-05-01,05:35:21,VS Code,Software Development,2,623
2026-05-01,15:55:38,VS Code,Software Development,2,356
2026-05-01,16:01:34,stackoverflow.com,Reference & Learning,1,1051
2026-05-01,16:19:05,github.com,Software Development,2,970
2026-05-01,16:35:16,VS Code,Software Development,2,1472
2026-05-01,16:59:49,VS Code,Software Development,2,1153
2026-05-01,17:19:02,VS Code,Software Development,2,1445
2026-05-01,17:43:08,mail.google.com,Communication,0,1066
2026-05-01,18:00:54,VS Code,Software Development,2,1275
2026-05-01,18:22:10,VS Code,Software Development,2,366
2026-05-01,18:28:16,github.com,Software Development,2,1194
2026-05-01,18:48:11,github.com,Software Development,2,1246
2026-05-01,19:08:57,github.com,Software Development,2,88
2026-05-01,19:10:26,slack.com,Communication,0,164
2026-05-01,19:13:10,youtube.com,Entertainment,-2,190
2026-05-01,19:16:20,VS Code,Software Development,2,73
2026-05-01,19:17:34,docs.google.com,Reference & Learning,1,117
2026-05-01,19:19:31,stackoverflow.com,Reference & Learning,1,231
2026-05-01,19:23:23,stackoverflow.com,Reference & Learning,1,250
2026-05-01,19:27:33,docs.google.com,Reference & Learning,1,322
2026-05-01,19:32:56,mail.google.com,Communication,0,74
2026-05-01,19:34:10,twitter.com,Social Media,-2,251
2026-05-01,19:38:21,terminal,Software Development,2,94
2026-05-01,19:39:56,VS Code,Software Development,2,84
2026-05-01,19:41:20,docs.google.com,Reference & Learning,1,184
2026-05-01,19:44:24,twitter.com,Social Media,-2,215
2026-05-01,19:48:00,VS Code,Software Development,2,40
2026-05-01,19:48:40,VS Code,Software Development,2,170
2026-05-01,19:51:31,github.com,Software Development,2,123
2026-05-01,19:53:35,github.com,Software Development,2,287
2026-05-01,19:58:22,youtube.com,Entertainment,-2,266
2026-05-01,20:02:48,VS Code,Software Development,2,219
2026-05-01,20:06:28,github.com,Software Development,2,306
2026-05-01,20:11:35,docs.google.com,Reference & Learning,1,256
2026-05-01,20:15:51,twitter.com,Social Media,-2,127
2026-05-01,20:17:59,docs.google.com,Reference & Learning,1,56
2026-05-01,20:18:56,terminal,Software Development,2,324
2026-05-01,20:24:20,github.com,Software Development,2,128
2026-05-01,20:26:28,docs.google.com,Reference & Learning,1,108
2026-05-01,20:28:17,twitter.com,Social Media,-2,300
2026-05-01,20:33:17,VS Code,Software Development,2,233
2026-05-01,20:37:11,slack.com,Communication,0,156
2026-05-01,20:39:47,mail.google.com,Communication,0,262
2026-05-01,20:44:10,github.com,Software Development,2,69
2026-05-01,20:45:19,slack.com,Communication,0,84
2026-05-01,20:46:43,youtube.com,Entertainment,-2,118
2026-05-01,20:48:42,terminal,Software Development,2,92
2026-05-01,20:50:15,twitter.com,Social Media,-2,225
2026-05-01,20:54:01,docs.google.com,Reference & Learning,1,115
2026-05-01,20:55:57,terminal,Software Development,2,328
2026-05-01,21:01:25,docs.google.com,Reference & Learning,1,299
2026-05-01,21:06:24,stackoverflow.com,Reference & Learning,1,314
2026-05-01,21:11:39,docs.google.com,Reference & Learning,1,315
2026-05-01,21:16:55,mail.google.com,Communication,0,293
2026-05-01,21:21:48,terminal,Software Development,2,44
2026-05-01,21:22:33,terminal,Software Development,2,235
2026-05-01,21:26:28,mail.google.com,Communication,0,135
2026-05-01,21:28:44,github.com,Software Development,2,86
2026-05-01,21:30:11,slack.com,Communication,0,141
2026-05-01,21:32:32,VS Code,Software Development,2,667
2026-05-01,21:43:39,terminal,Software Development,2,965
2026-05-01,21:59:44,slack.com,Communication,0,1136
2026-05-01,22:18:41,VS Code,Software Development,2,398
2026-05-01,22:25:20,VS Code,Software Development,2,937
2026-05-01,22:40:58,github.com,Software Development,2,649
2026-05-01,22:51:47,VS Code,Software Development,2,871
2026-05-01,23:06:19,VS Code,Software Development,2,386
2026-05-01,23:12:45,VS Code,Software Development,2,1022
2026-05-01,23:29:48,VS Code,Software Development,2,1191
2026-05-01,23:49:40,github.com,Software Development,2,1493
2026-05-02,00:14:33,slack.com,Communication,0,816
2026-05-02,00:28:10,VS Code,Software Development,2,1088
2026-05-02,00:46:18,github.com,Software Development,2,802
2026-05-02,00:59:41,VS Code,Software Development,2,789
2026-05-02,01:12:51,VS Code,Software Development,2,615
2026-05-02,01:23:06,VS Code,Software Development,2,1351
2026-05-02,01:45:37,VS Code,Software Development,2,1047
2026-05-02,02:03:05,VS Code,Software Development,2,667
2026-05-02,02:14:13,terminal,Software Development,2,1266
2026-05-02,02:35:20,VS Code,Software Development,2,537
2026-05-02,02:44:17,github.com,Software Development,2,386
2026-05-02,02:50:43,terminal,Software Development,2,1337
2026-05-02,03:13:01,VS Code,Software Development,2,928
2026-05-02,03:28:30,stackoverflow.com,Reference & Learning,1,655
2026-05-02,03:39:25,slack.com,Communication,0,925
2026-05-02,03:54:51,github.com,Software Development,2,744
2026-05-02,04:07:15,VS Code,Software Development,2,1374
2026-05-02,04:30:10,VS Code,Software Development,2,431
2026-05-02,04:37:22,VS Code,Software Development,2,1262
2026-05-02,04:58:24,VS Code,Software Development,2,1409
2026-05-02,05:21:53,terminal,Software Development,2,374
2026-05-02,05:28:08,VS Code,Software Development,2,1323
2026-05-02,05:50:12,slack.com,Communication,0,393
2026-05-02,05:56:46,VS Code,Software Development,2,1043
